SkuShort,PrimaryPack,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,SalesHl,OldPredSalesHl,PredictSalesHl
02177,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,2876.0,1791.0,1819.0,3502.0,1198.0,1235.0,1066.0,4500.0,3126,2017.0
02215,RB,CZ,2021,17,5,7.617,6.863,5.58,True,28.58,71.44,305.5,280.5,229.2,267.5,225.8,255.625,282,250.0
02815,RB,CZ,2021,17,5,7.617,6.863,5.58,True,1313.0,1338.0,3072.0,2530.0,1618.0,5050.0,2027.0,5792.0,4940,3072.0
02841,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,143.5,84.06,294.2,157.8,164.1,109.8125,158,160.0
02871,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,355.0,204.2,481.0,476.0,519.0,447.5,377.5,735.0,676,503.0
02877,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,428.5,,171.4,57.72,34.8,120.6,67.7,350.5,680,234.0
03015,RB,CZ,2021,17,5,7.617,6.863,5.58,True,770.5,185.0,1014.5,860.0,746.5,1281.0,1563.0,1139.0,1324,1211.0
03092,PET,CZ,2021,17,5,7.617,6.863,5.58,True,228.8,608.0,841.0,692.5,777.0,863.0,1035.0,752.0,796,827.0
03115,RB,CZ,2021,17,5,7.617,6.863,5.58,True,428.2,572.5,1301.0,1351.0,810.5,1359.0,1156.0,1347.0,1317,1129.0
03515,RB,CZ,2021,17,5,7.617,6.863,5.58,True,113.3,,44.47,37.1,47.8,28.8,19.7,18.40625,29,72.0
05015,RB,CZ,2021,17,5,7.617,6.863,5.58,True,3944.0,5530.0,5380.0,6670.0,7960.0,6140.0,2564.0,4152.0,6676,6003.0
05071,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,1100.0,1014.0,2016.0,2958.0,3572.0,1904.0,1261.0,4448.0,3522,2803.0
05073,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,985.0,,,942.0,,,,43.1875,0,792.0
05115,RB,CZ,2021,17,5,7.617,6.863,5.58,True,5324.0,12340.0,13090.0,9390.0,13330.0,6984.0,9144.0,9312.0,8912,6924.0
05141,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,135.5,119.5,94.75,147.6,169.5,115.125,148,153.0
05171,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,2922.0,300.2,884.0,3260.0,1021.0,1084.0,635.5,1866.0,1717,1628.0
05177,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,1024.0,785.0,423.5,1026.0,371.8,416.0,209.0,1528.0,934,727.0
05215,RB,CZ,2021,17,5,7.617,6.863,5.58,True,1790.0,1455.0,3098.0,1268.0,2362.0,1987.0,3848.0,2140.0,1791,2632.0
05216,RB,CZ,2021,17,5,7.617,6.863,5.58,True,31.3,35.0,107.1,3.96,10.14,5.465,135.9,18.453125,40,14.0
05241,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,87.94,44.56,45.56,91.8,136.0,51.375,70,63.0
05270,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,62.16,20.31,6.742,58.53,67.56,50.22,123.25,59.875,107,73.0
05276,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,346.8,301.2,1505.0,936.5,894.0,1288.0,1660.0,1532.0,1386,1114.0
05315,RB,CZ,2021,17,5,7.617,6.863,5.58,True,175.2,229.5,180.8,86.8,374.5,121.1,177.4,129.375,191,140.0
05376,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,34.06,33.44,104.1,80.4,117.25,63.25,204.1,99.125,81,106.0
05415,RB,CZ,2021,17,5,7.617,6.863,5.58,True,1.429,15.57,62.8,38.8,54.3,42.2,20.5,38.5,44,39.0
05515,RB,CZ,2021,17,5,7.617,6.863,5.58,True,573.5,580.5,904.0,414.2,920.5,536.5,742.0,647.0,795,686.0
05516,RB,CZ,2021,17,5,7.617,6.863,5.58,True,7.043,5.0,40.3,4.434,3.643,0.475,55.53,5.46484375,2,34.0
05576,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,67.94,53.6,165.2,161.9,196.2,119.6,291.8,221.0,192,168.0
05615,RB,CZ,2021,17,5,7.617,6.863,5.58,True,2316.0,708.5,729.0,1557.0,930.0,706.5,,1364.0,1786,1723.0
05677,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,354.8,272.0,67.6,458.2,357.0,57.38,,783.0,678,329.0
05715,RB,CZ,2021,17,5,7.617,6.863,5.58,True,458.2,413.0,260.8,256.8,173.5,232.9,24.8,84.5,334,313.0
05915,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,,28.5,10.6,,,56.40625,40,28.0
06015,RB,CZ,2021,17,5,7.617,6.863,5.58,True,1250.0,393.2,766.5,829.0,312.5,1444.0,1786.0,909.0,918,1131.0
06077,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,198.8,691.5,146.1,860.5,332.5,153.4,,546.5,434,371.0
06115,RB,CZ,2021,17,5,7.617,6.863,5.58,True,1765.0,1999.0,4324.0,2844.0,4524.0,14420.0,7564.0,5740.0,5116,5901.0
06141,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,146.6,99.5,86.25,171.5,294.8,116.5,144,135.0
06171,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,252.6,1401.0,1215.0,700.0,1464.0,1188.0,1190.0,1540.0,943,824.0
06177,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,577.5,1218.0,1314.0,1473.0,701.5,2672.0,2354.0,1314.0,2160,1359.0
06184,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,857.0,,499.8,275.2,210.2,3004.0,628.5,872.0,1731,1251.0
06190,PET,CZ,2021,17,5,7.617,6.863,5.58,True,260.5,143.6,372.2,813.5,781.0,648.5,637.5,1340.0,804,767.0
06215,RB,CZ,2021,17,5,7.617,6.863,5.58,True,436.2,170.8,518.0,366.5,352.5,586.0,497.0,633.5,718,537.0
06271,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,131.1,99.6,305.8,130.9,136.4,110.6,223.1,213.125,339,194.0
06315,RB,CZ,2021,17,5,7.617,6.863,5.58,True,110.0,385.0,207.5,142.9,232.2,438.0,31.7,63.0,43,216.0
06515,RB,CZ,2021,17,5,7.617,6.863,5.58,True,6010.0,3186.0,4772.0,3350.0,6652.0,6508.0,4336.0,10000.0,10376,8043.0
06541,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,72.7,83.5,86.06,85.56,82.2,89.75,85,91.0
06571,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,1214.0,990.0,1137.0,1308.0,1162.0,2214.0,951.5,5508.0,4880,1563.0
06577,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,1500.0,,520.5,295.8,1278.0,1041.0,280.5,1641.0,1586,1188.0
06615,RB,CZ,2021,17,5,7.617,6.863,5.58,True,517.5,296.0,315.0,207.9,357.8,443.5,183.8,865.0,814,380.0
06715,RB,CZ,2021,17,5,7.617,6.863,5.58,True,,,,,,,,35.90625,0,121.0
11076,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,440.0,425.2,,2710.0,900.5,3894.0,2646.0,2264.0,1413,2601.0
11216,RB,CZ,2021,17,5,7.617,6.863,5.58,True,1.333,1.866,8.32,1.9,8.4,2.139,,3.009765625,1,5.0
11276,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,1035.0,757.0,79.5,3332.0,1244.0,4612.0,2752.0,2788.0,2878,1996.0
11376,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,403.8,373.8,7.184,1015.5,367.2,1757.0,631.5,870.0,838,963.0
11467,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,,,,,,79.06,,0.3359375,0,71.0
11476,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,437.8,269.8,25.06,480.2,118.06,1005.5,,213.0,296,522.0
11576,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,565.5,470.5,7.45,1175.0,461.8,1966.0,,1078.0,1035,1072.0
11676,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,352.2,211.2,21.7,513.5,200.4,564.5,,256.25,262,451.0
11767,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,,,,,,,,0.3359375,0,69.0
11776,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,357.0,210.0,20.69,460.5,175.9,693.0,,243.625,247,451.0
11867,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,,,,,,,,0.3359375,0,69.0
11876,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,319.2,185.5,13.695,408.0,166.5,534.0,,181.875,153,375.0
12080,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,,,,0.048,,79.94,127.9,0.09600830078125,0,29.0
12576,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,933.5,652.5,45.6,2184.0,851.0,3472.0,2380.0,2130.0,2168,1644.0
12815,RB,CZ,2021,17,5,7.617,6.863,5.58,True,64.4,98.5,,200.8,102.3,,,61.59375,214,163.0
12876,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,,,,0.84,18.23,,,52.8125,0,11.0
12915,RB,CZ,2021,17,5,7.617,6.863,5.58,True,67.94,142.8,,264.5,156.8,,,76.5,232,195.0
12976,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,,,,0.72,11.4,,,87.0,0,10.0
13338,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,119.4,119.06,6.3,133.5,74.6,338.0,319.8,189.25,148,175.0
13374,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,53.78,25.2,56.88,33.97,7.92,0.2375,,31.359375,43,31.0
13438,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,181.4,133.9,11.89,205.0,113.56,508.5,614.0,323.5,209,264.0
13474,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,54.22,118.2,70.3,168.2,37.94,0.554,,57.25,134,91.0
13538,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,89.44,84.75,2.492,98.7,47.6,239.4,210.2,103.6875,120,106.0
13638,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,152.0,125.56,9.266,246.9,133.2,508.2,444.0,349.5,238,268.0
13674,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,54.28,25.2,68.1,65.44,51.25,0.0792,,114.0625,113,55.0
13738,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,150.9,106.8,46.9,650.5,144.9,503.0,65.7,327.25,271,355.0
13838,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,144.4,108.94,177.0,435.8,104.6,59.12,,237.0,130,206.0
13938,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,134.1,107.5,124.5,380.0,109.0,53.3,,255.5,126,186.0
14038,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,35.1,,,22.5,8.95,,,103.5,117,28.0
15060,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,20.33,,130.2,12.58,13.97,155.4,504.8,44.03125,42,59.0
15070,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,40.0,34.62,,72.56,88.8,28.98,23.77,65.875,77,72.0
15160,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,9.484,,23.23,3.648,4.414,71.25,271.8,14.6875,13,18.0
15170,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,38.6,30.4,,32.72,33.34,2.297,7.92,43.8125,59,26.0
15260,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,7.87,,26.11,4.03,8.64,91.5,291.5,9.9375,14,18.0
15270,CAN,CZ,2021,17,5,7.617,6.863,5.58,True,36.4,31.67,75.9,55.44,68.7,14.65,10.45,44.125,47,52.0
15438,NRB,CZ,2021,17,5,7.617,6.863,5.58,True,,,,0.8315,0.317,,,7.80078125,15,8.0
01015,RB,SK,2021,17,5,7.617,6.863,5.58,True,414.2,2304.0,1937.0,1935.0,3376.0,1924.0,1583.0,1294.0,2218,2006.0
01016,RB,SK,2021,17,5,7.617,6.863,5.58,True,3.232,2.545,36.3,61.47,23.12,23.52,51.16,63.84375,29,39.0
01042,RB,SK,2021,17,5,7.617,6.863,5.58,True,,,,0.2,,,,1120.0,1125,367.0
01070,CAN,SK,2021,17,5,7.617,6.863,5.58,True,19.08,26.55,17.36,24.95,8.71,16.08,10.77,7.12890625,6,14.0
01077,CAN,SK,2021,17,5,7.617,6.863,5.58,True,1960.0,2730.0,2790.0,2268.0,2010.0,3796.0,1992.0,1428.0,1776,2605.0
01125,NRB,SK,2021,17,5,7.617,6.863,5.58,True,,,0.10986,0.0792,0.2375,0.1584,0.396,0.47509765625,0,2.0
02015,RB,SK,2021,17,5,7.617,6.863,5.58,True,340.2,544.0,,449.5,103.0,,,176.25,138,296.0
02077,CAN,SK,2021,17,5,7.617,6.863,5.58,True,543.0,1738.0,429.8,692.5,1731.0,427.8,122.06,794.5,709,577.0
02115,RB,SK,2021,17,5,7.617,6.863,5.58,True,909.0,587.0,664.5,699.5,605.0,962.0,119.9,1726.0,1555,864.0
02177,CAN,SK,2021,17,5,7.617,6.863,5.58,True,1183.0,1682.0,1543.0,949.0,1080.0,3006.0,651.0,2098.0,1813,1580.0
02184,CAN,SK,2021,17,5,7.617,6.863,5.58,True,,,428.0,158.0,,248.5,637.0,141.375,102,334.0
04015,RB,SK,2021,17,5,7.617,6.863,5.58,True,515.5,444.5,582.0,471.8,253.2,714.0,250.5,586.5,453,574.0
04077,CAN,SK,2021,17,5,7.617,6.863,5.58,True,188.4,216.5,356.2,388.8,286.8,293.0,157.4,639.5,198,356.0
04215,RB,SK,2021,17,5,7.617,6.863,5.58,True,1272.0,1156.0,1990.0,2262.0,1936.0,1941.0,1301.0,1623.0,2702,2375.0
04271,CAN,SK,2021,17,5,7.617,6.863,5.58,True,492.8,259.8,190.6,253.5,130.2,485.5,552.0,639.5,156,340.0
04277,CAN,SK,2021,17,5,7.617,6.863,5.58,True,785.5,660.0,689.0,934.5,1072.0,633.0,441.5,1356.0,1049,926.0
04315,RB,SK,2021,17,5,7.617,6.863,5.58,True,6.508,6.004,56.53,51.6,28.8,34.7,52.3,36.6875,43,43.0
04347,RB,SK,2021,17,5,7.617,6.863,5.58,True,,,0.0833,,,,0.82,0.0200042724609375,0,56.0
04377,CAN,SK,2021,17,5,7.617,6.863,5.58,True,2.232,2.244,34.6,25.92,11.16,14.64,8.88,44.03125,25,17.0
04476,CAN,SK,2021,17,5,7.617,6.863,5.58,True,51.2,46.06,93.4,34.7,66.8,101.9,117.6,48.25,56,52.0
04515,RB,SK,2021,17,5,7.617,6.863,5.58,True,648.0,388.8,,1132.0,1306.0,1388.0,536.0,1022.0,1111,1376.0
04585,CAN,SK,2021,17,5,7.617,6.863,5.58,True,897.0,2054.0,,1616.0,3232.0,2312.0,753.5,1327.0,1542,2191.0
04590,PET,SK,2021,17,5,7.617,6.863,5.58,True,699.0,237.5,,1309.0,418.2,321.5,1075.0,1610.0,1169,818.0
04976,CAN,SK,2021,17,5,7.617,6.863,5.58,True,51.16,47.06,133.9,83.75,102.8,131.6,,107.625,75,98.0
05015,RB,SK,2021,17,5,7.617,6.863,5.58,True,76.25,100.4,,113.5,70.3,,,131.75,23,119.0
05077,CAN,SK,2021,17,5,7.617,6.863,5.58,True,145.5,156.9,185.5,294.5,204.0,,,304.0,176,233.0
05215,RB,SK,2021,17,5,7.617,6.863,5.58,True,70.75,52.5,214.4,138.0,71.1,51.1,254.0,234.375,82,141.0
05225,NRB,SK,2021,17,5,7.617,6.863,5.58,True,0.5986,,0.1782,,,0.1584,13.46,0.0,0,40.0
05225,RB,SK,2021,17,5,7.617,6.863,5.58,True,0.805,,,,,0.1584,13.46,10.53125,8,70.0
05276,CAN,SK,2021,17,5,7.617,6.863,5.58,True,467.0,381.8,545.5,813.0,490.2,673.5,1008.5,643.5,544,778.0
05376,CAN,SK,2021,17,5,7.617,6.863,5.58,True,23.45,35.84,33.12,13.92,13.92,17.64,106.3,23.28125,41,12.0
05576,CAN,SK,2021,17,5,7.617,6.863,5.58,True,28.45,40.72,58.62,11.76,26.05,13.56,149.5,40.4375,36,16.0
06077,CAN,SK,2021,17,5,7.617,6.863,5.58,True,16.55,1222.0,212.5,54.84,937.0,87.25,117.1,36.59375,114,110.0
06115,RB,SK,2021,17,5,7.617,6.863,5.58,True,317.5,444.8,406.8,383.5,693.0,289.0,219.9,370.25,374,418.0
06177,CAN,SK,2021,17,5,7.617,6.863,5.58,True,2314.0,2450.0,2562.0,3122.0,2516.0,2776.0,3042.0,3508.0,2434,3032.0
06185,CAN,SK,2021,17,5,7.617,6.863,5.58,True,,,640.5,399.2,232.9,457.0,257.8,249.5,200,464.0
06190,PET,SK,2021,17,5,7.617,6.863,5.58,True,712.5,1324.0,1090.0,1101.0,1225.0,1124.0,530.0,662.0,642,1093.0
06276,CAN,SK,2021,17,5,7.617,6.863,5.58,True,20.5,30.31,56.1,57.38,62.28,53.16,104.6,55.3125,47,60.0
06515,RB,SK,2021,17,5,7.617,6.863,5.58,True,1.32,1.787,15.97,12.1,7.3,13.9,15.9,17.5,14,8.0
06571,CAN,SK,2021,17,5,7.617,6.863,5.58,True,4.77,5.11,36.62,32.88,20.05,67.2,42.25,25.6875,42,25.0
06577,CAN,SK,2021,17,5,7.617,6.863,5.58,True,6.75,51.44,275.0,270.5,69.0,82.94,203.9,36.71875,73,169.0
06677,CAN,SK,2021,17,5,7.617,6.863,5.58,True,4.652,26.83,221.0,47.62,18.23,39.97,66.75,63.84375,40,54.0
07015,RB,SK,2021,17,5,7.617,6.863,5.58,True,38.88,38.38,83.9,51.2,57.0,111.6,100.1,71.1875,66,58.0
07082,CAN,SK,2021,17,5,7.617,6.863,5.58,True,30.98,23.89,15.75,15.12,19.44,79.8,18.6,23.046875,14,18.0
07215,RB,SK,2021,17,5,7.617,6.863,5.58,True,94.1,106.9,209.1,146.8,154.5,231.2,185.5,187.75,159,184.0
07282,CAN,SK,2021,17,5,7.617,6.863,5.58,True,38.25,24.34,67.56,12.24,20.88,28.08,19.08,21.484375,28,16.0
11076,CAN,SK,2021,17,5,7.617,6.863,5.58,True,74.2,219.6,,130.9,138.5,380.2,452.0,211.875,86,183.0
11215,RB,SK,2021,17,5,7.617,6.863,5.58,True,69.6,44.9,242.6,105.7,37.5,12.6,305.8,133.5,103,104.0
11238,RB,SK,2021,17,5,7.617,6.863,5.58,True,,,2.05,0.95,0.0792,0.0792,5.266,3.564453125,2,3.0
11276,CAN,SK,2021,17,5,7.617,6.863,5.58,True,481.2,567.0,1030.0,1256.0,792.0,1493.0,1151.0,828.0,709,1155.0
11376,CAN,SK,2021,17,5,7.617,6.863,5.58,True,62.84,89.25,170.6,66.1,84.94,178.4,513.0,68.1875,93,104.0
11476,CAN,SK,2021,17,5,7.617,6.863,5.58,True,32.72,35.53,135.2,14.52,33.6,607.0,,5.16015625,18,79.0
11576,CAN,SK,2021,17,5,7.617,6.863,5.58,True,56.0,100.4,134.0,503.2,99.4,241.0,,78.75,82,191.0
11676,CAN,SK,2021,17,5,7.617,6.863,5.58,True,38.66,43.47,196.8,32.53,31.8,525.0,,45.375,39,82.0
11776,CAN,SK,2021,17,5,7.617,6.863,5.58,True,88.9,82.56,226.8,449.2,40.44,544.5,,115.1875,38,301.0
11876,CAN,SK,2021,17,5,7.617,6.863,5.58,True,44.28,62.6,211.8,30.95,24.95,544.5,,35.53125,27,72.0
12576,CAN,SK,2021,17,5,7.617,6.863,5.58,True,196.8,170.2,275.2,179.6,137.2,361.0,439.2,314.0,95,229.0
12815,RB,SK,2021,17,5,7.617,6.863,5.58,True,,,,0.1,0.1,,,0.7998046875,10,8.0
12876,CAN,SK,2021,17,5,7.617,6.863,5.58,True,24.42,19.06,,88.06,34.56,,,156.375,51,67.0
12915,RB,SK,2021,17,5,7.617,6.863,5.58,True,,,,0.3,0.2,,,0.89990234375,10,8.0
12976,CAN,SK,2021,17,5,7.617,6.863,5.58,True,24.8,19.44,,42.97,28.8,,,127.0625,22,45.0
13038,NRB,SK,2021,17,5,7.617,6.863,5.58,True,,,1.207,0.4355,0.2375,0.475,0.99,2.61328125,0,3.0
13074,CAN,SK,2021,17,5,7.617,6.863,5.58,True,,,10.055,2.377,13.23,,,4.43359375,3,8.0
13138,NRB,SK,2021,17,5,7.617,6.863,5.58,True,,,1.122,0.3564,0.1584,0.4355,1.188,1.7822265625,0,3.0
13174,CAN,SK,2021,17,5,7.617,6.863,5.58,True,,,9.5,0.475,3.088,,,0.6337890625,1,5.0
13638,NRB,SK,2021,17,5,7.617,6.863,5.58,True,,,2.047,4.277,0.594,0.634,2.178,3.20703125,1,4.0
13674,CAN,SK,2021,17,5,7.617,6.863,5.58,True,,,12.23,3.326,48.3,,,19.5625,4,20.0
13738,NRB,SK,2021,17,5,7.617,6.863,5.58,True,0.3845,0.3845,5.9,0.396,0.8315,6.652,12.48,7.64453125,5,3.0
13774,CAN,SK,2021,17,5,7.617,6.863,5.58,True,,,16.86,8.48,25.5,,,7.921875,11,12.0
16375,NRB,SK,2021,17,5,7.617,6.863,5.58,True,12.6,17.39,,43.8,58.53,,,134.125,66,54.0
16475,NRB,SK,2021,17,5,7.617,6.863,5.58,True,12.6,17.39,,39.53,49.03,,,109.0,64,43.0
18076,CAN,SK,2021,17,5,7.617,6.863,5.58,True,27.69,2.71,141.0,37.8,55.2,248.6,563.0,267.75,238,86.0
18276,CAN,SK,2021,17,5,7.617,6.863,5.58,True,15.75,1.475,83.2,20.05,75.8,113.25,113.75,197.5,167,48.0
01015,RB,CZ,2021,18,5,9.375,1.067,7.137,True,3522.0,5030.0,7880.0,4844.0,5996.0,6904.0,2426.0,4752.0,4836,7069.0
01016,RB,CZ,2021,18,5,9.375,1.067,7.137,True,150.0,,282.0,92.8,75.5,246.9,403.0,170.875,89,182.0
01027,RB,CZ,2021,18,5,9.375,1.067,7.137,True,12.5,8.93,14.3,21.55,11.41,9.82,9.98,13.4609375,9,17.0
01041,RB,CZ,2021,18,5,9.375,1.067,7.137,True,5000.0,,324.0,3598.0,436.5,433.8,500.5,2360.0,1758,1147.0
01070,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,57.34,64.9,221.2,117.56,110.5,133.8,211.1,123.375,72,139.0
01071,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,660.0,1589.0,1831.0,2116.0,2504.0,2638.0,2898.0,1621.0,1352,2656.0
01077,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,2938.0,2880.0,2718.0,3472.0,3794.0,3512.0,3320.0,2336.0,2584,3406.0
01078,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,62.5,44.66,13.13,65.25,34.03,40.5,,22.40625,54,54.0
01096,RB,CZ,2021,18,5,9.375,1.067,7.137,True,,,2.057,2.08,0.68,4.04,6.08,6.48046875,2,6.0
01125,NRB,CZ,2021,18,5,9.375,1.067,7.137,True,,,1.796,1.584,0.871,1.584,1.268,2.771484375,2,6.0
02015,RB,CZ,2021,18,5,9.375,1.067,7.137,True,595.5,768.5,1353.0,807.5,1396.0,2600.0,1917.0,928.0,1164,1489.0
02071,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,1151.0,345.5,926.0,1095.0,493.5,2152.0,380.2,1396.0,1373,1594.0
02115,RB,CZ,2021,18,5,9.375,1.067,7.137,True,5610.0,11050.0,15544.0,11840.0,8320.0,20750.0,15930.0,6136.0,7304,8336.0
02141,RB,CZ,2021,18,5,9.375,1.067,7.137,True,,,157.6,98.5,79.94,230.5,248.9,73.6875,98,129.0
02170,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,48.56,44.66,57.22,65.5,40.0,51.62,77.25,13.859375,30,61.0
02171,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,1996.0,1005.0,2832.0,3920.0,1469.0,2828.0,1405.0,1797.0,1547,3442.0
02177,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,1318.0,2876.0,1586.0,4500.0,3502.0,1967.0,1392.0,1187.0,984,2260.0
02215,RB,CZ,2021,18,5,9.375,1.067,7.137,True,,28.58,276.2,255.6,280.5,366.8,324.5,269.75,306,300.0
02815,RB,CZ,2021,18,5,9.375,1.067,7.137,True,4536.0,1313.0,2692.0,5790.0,2530.0,2258.0,756.5,1861.0,2782,3899.0
02841,RB,CZ,2021,18,5,9.375,1.067,7.137,True,,,121.25,109.8,84.06,209.0,125.25,86.875,209,143.0
02871,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,394.8,355.0,337.0,735.0,476.0,597.0,349.2,366.75,264,663.0
02877,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,600.0,428.5,75.6,350.5,57.72,426.0,129.6,158.75,518,329.0
03015,RB,CZ,2021,18,5,9.375,1.067,7.137,True,1256.0,770.5,1037.0,1139.0,860.0,1336.0,913.5,1006.0,1033,1323.0
03092,PET,CZ,2021,18,5,9.375,1.067,7.137,True,49.0,228.8,923.5,752.0,692.5,756.0,1121.0,251.625,346,821.0
03115,RB,CZ,2021,18,5,9.375,1.067,7.137,True,252.5,428.2,1017.5,1347.0,1351.0,1157.0,1213.0,830.5,948,1203.0
03515,RB,CZ,2021,18,5,9.375,1.067,7.137,True,50.0,113.3,27.03,18.4,37.1,23.7,11.5,2.19921875,0,23.0
05015,RB,CZ,2021,18,5,9.375,1.067,7.137,True,3336.0,3944.0,6200.0,4150.0,6670.0,5092.0,3686.0,4840.0,6880,6733.0
05071,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,2702.0,1100.0,2034.0,4450.0,2958.0,4670.0,1104.0,6056.0,5668,3427.0
05115,RB,CZ,2021,18,5,9.375,1.067,7.137,True,1765.0,5324.0,10220.0,9310.0,9390.0,17550.0,7936.0,4424.0,8448,8657.0
05141,RB,CZ,2021,18,5,9.375,1.067,7.137,True,,,117.94,115.1,119.5,201.5,116.8,102.5625,172,156.0
05171,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,1860.0,2922.0,1194.0,1866.0,3260.0,1706.0,751.5,2020.0,1145,1903.0
05177,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,823.5,1024.0,550.5,1528.0,1026.0,1000.5,300.5,548.5,724,1146.0
05215,RB,CZ,2021,18,5,9.375,1.067,7.137,True,2370.0,1790.0,3886.0,2140.0,1268.0,2510.0,1587.0,1751.0,1671,2899.0
05216,RB,CZ,2021,18,5,9.375,1.067,7.137,True,74.5,31.3,160.4,18.45,3.96,4.355,151.0,33.59375,18,41.0
05241,RB,CZ,2021,18,5,9.375,1.067,7.137,True,,,88.3,51.38,44.56,54.2,106.75,38.71875,45,62.0
05270,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,67.7,62.16,7.41,59.88,58.53,64.0,111.8,62.09375,50,63.0
05276,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,293.8,346.8,1585.0,1532.0,936.5,1839.0,1613.0,2258.0,3006,1410.0
05315,RB,CZ,2021,18,5,9.375,1.067,7.137,True,157.5,175.2,220.8,129.4,86.8,137.2,145.2,136.75,130,150.0
05376,CAN,CZ,2021,18,5,9.375,1.067,7.137,True,27.86,34.06,215.4,99.1,80.4,112.06,154.5,291.75,441,103.0
05415,RB,CZ,2021,18,5,9.375,1.067,7.137,True,21.42,1.429,58.16,38.5,38.8,70.7,22.2,40.5,70,44.0
05515,RB,CZ,2021,18,5,9.375,1.067,7.137,True,789.0,573.5,970.5,647.0,414.2,436.0,686.5,614.5,520,853.0
05516,RB,CZ,2021,18,5,9.375,1.067,7.137,True,19.64,7.043,53.28,5.465,4.434,0.95,54.0,8.0,4,58.0
